HomePlanet,CryoSleep,Destination,Age,VIP,Cabin_ID_1,Cabin_ID_2,Cabin_ID_3,GroupRank,GroupSize,RoomService_Cat,FoodCourt_Cat,ShoppingMall_Cat,Spa_Cat,VRDeck_Cat,EssentialSpendingCat,NonEssentialSpendingCat,Transported
2.0,1,2.0,39.0,0,13,1079,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,35.0,0,10,178,3,1,3,0,1,0,0,1,1,1,1
0.0,0,2.0,52.0,0,10,178,3,2,3,0,3,1,0,3,3,2,1
0.0,0,0.0,48.0,0,10,178,3,3,3,0,1,0,3,3,1,3,0
0.0,0,2.0,27.0,0,10,179,3,1,2,2,3,0,1,3,3,2,0
0.0,0,2.0,50.0,0,10,179,3,2,2,0,2,0,2,3,2,2,0
1.0,0,0.0,24.0,0,14,902,3,1,1,1,1,2,3,0,1,2,0
1.0,0,1.0,26.0,0,14,915,4,1,1,3,0,0,0,1,0,2,1
1.0,0,0.0,24.0,0,13,1171,3,1,1,2,0,0,0,2,0,2,0
1.0,1,0.0,15.0,0,14,903,3,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,42.0,0,13,1172,3,1,1,3,1,1,1,0,1,2,0
1.0,0,0.0,51.0,0,13,1175,3,1,1,0,0,0,0,3,0,3,0
1.0,0,1.0,43.0,0,12,355,3,1,2,2,1,0,1,0,1,2,1
1.0,1,2.0,31.0,0,14,905,3,2,2,0,0,0,0,0,0,0,0
1.0,1,0.0,14.0,0,14,916,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,13,1080,4,2,2,1,0,0,3,0,0,2,0
0.0,0,0.0,33.0,0,8,71,4,1,1,0,3,1,2,2,3,2,1
1.0,0,2.0,21.0,0,14,906,3,1,1,0,2,0,3,1,2,2,0
1.0,0,0.0,13.0,0,14,907,3,1,1,1,3,1,0,1,3,1,0
1.0,0,0.0,29.0,0,13,1083,4,1,1,2,2,1,0,0,2,2,1
0.0,0,0.0,22.0,0,9,217,4,1,1,0,3,0,3,1,3,2,0
2.0,0,0.0,22.0,0,12,357,3,1,1,3,0,2,0,0,0,2,0
1.0,1,1.0,18.0,0,14,920,4,1,3,0,0,0,0,0,0,0,1
1.0,1,2.0,35.0,0,14,920,4,2,3,0,0,0,0,0,0,0,1
1.0,1,0.0,20.0,0,14,920,4,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,12,359,3,1,1,0,0,3,0,0,0,3,1
1.0,1,0.0,66.0,0,14,921,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,33.0,0,9,218,4,1,4,0,0,0,0,0,0,0,1
0.0,1,2.0,48.0,0,9,218,4,2,4,0,0,0,0,0,0,0,1
0.0,0,2.0,38.0,0,9,218,4,3,4,0,3,1,2,3,3,2,0
0.0,1,0.0,62.0,0,9,218,4,4,4,0,0,0,0,0,0,0,1
1.0,1,0.0,19.0,0,14,910,3,1,1,0,0,0,0,0,0,0,0
2.0,0,2.0,44.0,0,1,909,0,1,2,3,0,2,0,0,0,2,0
2.0,0,2.0,25.0,0,11,180,3,2,2,3,2,1,1,3,2,2,0
1.0,0,0.0,15.0,0,13,1179,3,1,1,2,3,0,0,0,3,2,0
1.0,0,0.0,20.0,0,13,1084,4,1,1,1,2,3,0,0,2,2,1
1.0,0,0.0,34.0,0,13,1180,3,1,1,2,0,0,3,2,0,2,0
2.0,0,0.0,23.0,0,12,360,3,1,1,3,0,3,3,0,0,3,0
1.0,0,0.0,45.0,0,13,1087,4,1,1,0,0,3,2,0,0,2,1
1.0,1,0.0,39.0,0,14,922,4,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,33.0,0,14,911,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,14.0,0,13,1088,4,1,2,0,0,2,2,2,0,2,0
1.0,0,0.0,26.0,0,14,923,4,2,2,2,0,1,0,3,0,2,1
1.0,1,0.0,47.0,0,14,924,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,29.0,0,11,173,4,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,28.0,0,14,912,3,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,22.0,0,14,913,3,1,1,0,0,1,0,0,0,1,1
1.0,1,0.0,17.0,0,14,925,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,16.0,0,13,1090,4,1,2,0,2,3,0,0,2,3,1
1.0,0,0.0,9.0,0,14,926,4,2,2,0,0,0,0,1,0,1,1
1.0,0,0.0,15.0,0,13,1091,4,1,1,0,0,3,1,0,0,2,1
0.0,0,0.0,33.0,0,10,215,4,1,1,0,3,0,3,0,3,3,1
1.0,0,0.0,61.0,0,13,1092,4,1,1,0,2,3,0,1,2,2,1
1.0,0,0.0,19.0,0,13,1183,3,1,1,1,0,0,3,2,0,2,0
0.0,1,0.0,61.0,0,12,371,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,42.0,0,14,915,3,1,1,0,1,2,2,1,1,2,1
1.0,0,0.0,4.0,0,14,916,3,1,5,0,0,0,0,0,0,0,0
1.0,0,0.0,12.0,0,14,916,3,2,5,0,0,0,0,0,0,0,1
1.0,0,0.0,0.0,0,14,916,3,3,5,0,0,0,0,0,0,0,1
1.0,1,0.0,19.0,0,14,916,3,4,5,0,0,0,0,0,0,0,1
1.0,1,0.0,29.0,0,14,916,3,5,5,0,0,0,0,0,0,0,1
1.0,0,1.0,29.0,0,13,1093,4,1,1,0,2,0,0,3,2,3,1
1.0,0,0.0,59.0,0,14,917,3,1,1,0,2,0,2,2,2,2,1
1.0,1,0.0,20.0,0,14,927,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,70.0,0,14,918,3,1,2,2,0,0,0,2,0,2,1
1.0,1,0.0,3.0,0,14,918,3,2,2,0,0,0,0,0,0,0,0
0.0,1,0.0,37.0,0,9,219,4,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,58.0,0,9,219,4,2,2,0,3,3,1,3,3,2,0
1.0,0,0.0,44.0,0,14,928,4,1,1,1,0,1,2,3,0,2,0
2.0,1,0.0,24.0,0,12,372,4,1,1,0,0,0,0,0,0,0,0
1.0,1,1.0,20.0,0,14,919,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,1094,4,1,1,2,0,2,2,2,0,2,1
0.0,1,2.0,27.0,0,9,192,3,1,1,0,0,1,0,0,0,1,1
1.0,0,2.0,28.0,0,14,920,3,1,1,0,0,0,3,0,0,3,0
1.0,0,0.0,24.0,0,13,1185,3,1,1,0,2,0,2,2,2,2,0
2.0,1,0.0,29.0,0,13,1186,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,25.0,0,13,1187,3,1,1,3,1,0,0,2,1,2,0
1.0,0,0.0,20.0,0,14,921,3,1,1,0,0,2,1,3,0,2,0
1.0,0,2.0,34.0,0,14,922,3,1,2,0,3,1,1,1,3,1,1
1.0,0,1.0,28.0,0,13,1188,3,2,2,0,0,0,3,2,0,2,0
1.0,1,0.0,29.0,0,12,362,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,23.0,0,13,1189,3,1,1,1,1,1,0,2,1,1,0
0.0,0,0.0,39.0,0,10,216,4,1,2,0,3,1,1,1,3,1,1
0.0,0,0.0,35.0,0,10,216,4,2,2,0,3,0,2,3,3,2,1
1.0,1,0.0,18.0,0,14,929,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,20.0,0,14,930,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,42.0,0,8,52,3,1,2,0,1,0,2,3,1,2,0
0.0,0,2.0,32.0,0,8,52,3,2,2,1,2,3,2,3,2,2,0
1.0,0,2.0,50.0,0,13,1096,4,1,1,1,1,0,0,3,1,2,0
1.0,0,0.0,23.0,0,14,931,4,1,1,0,1,3,1,1,1,2,1
1.0,0,0.0,19.0,0,14,932,4,1,1,0,1,0,3,2,1,2,0
1.0,0,0.0,29.0,0,13,1192,3,1,1,3,1,0,0,0,1,3,0
0.0,0,0.0,35.0,1,8,53,3,1,1,2,2,2,1,3,2,2,0
1.0,0,0.0,18.0,0,12,363,3,1,1,0,2,0,0,2,2,2,0
1.0,0,1.0,24.0,0,14,924,3,1,1,2,1,1,2,1,1,2,0
1.0,0,0.0,23.0,0,14,933,4,1,1,2,0,3,0,0,0,2,1
1.0,0,0.0,51.0,0,13,1194,3,1,8,2,0,2,0,0,0,2,0
1.0,0,0.0,42.0,0,13,1194,3,2,8,2,0,0,0,2,0,2,0
1.0,0,1.0,19.0,0,13,1194,3,3,8,1,0,0,3,0,0,2,0
1.0,0,0.0,23.0,0,13,1194,3,4,8,0,0,0,0,0,0,0,0
1.0,1,0.0,19.0,0,13,1194,3,5,8,0,0,0,1,0,0,1,1
1.0,0,1.0,22.0,0,13,1194,3,6,8,2,0,2,0,1,0,2,0
1.0,0,0.0,25.0,0,3,1185,1,7,8,1,1,3,2,0,1,2,0
1.0,0,1.0,31.0,0,13,1194,3,8,8,1,0,0,3,3,0,2,0
1.0,0,0.0,23.0,0,13,1195,3,1,1,0,0,0,2,1,0,2,0
1.0,1,0.0,22.0,0,14,934,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,55.0,0,9,220,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,40.0,0,13,1099,4,1,2,0,0,2,1,3,0,2,0
1.0,0,0.0,24.0,0,13,1099,4,2,2,1,0,0,3,2,0,2,0
1.0,0,0.0,25.0,0,13,1100,4,1,1,0,0,3,1,1,0,2,1
0.0,0,0.0,42.0,0,10,181,3,1,1,0,3,0,2,2,3,2,0
1.0,1,1.0,33.0,0,14,936,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,54.0,0,9,193,3,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,22.0,0,9,193,3,2,2,0,0,0,0,0,0,0,1
0.0,1,0.0,22.0,0,9,194,3,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,19.0,0,9,194,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,47.0,0,14,937,4,1,1,0,3,0,1,1,3,1,1
2.0,0,2.0,23.0,0,13,1197,3,1,1,2,3,2,3,0,3,2,0
0.0,1,2.0,61.0,0,10,217,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,21.0,0,13,1102,4,1,1,0,2,2,1,2,2,2,0
1.0,0,1.0,46.0,0,13,1199,3,1,1,2,1,1,1,3,1,2,0
1.0,0,0.0,36.0,0,14,926,3,1,1,0,0,0,0,3,0,3,0
1.0,0,0.0,15.0,0,14,938,4,1,1,0,2,0,1,0,2,1,1
0.0,0,0.0,33.0,0,9,195,3,1,3,3,3,1,1,2,3,2,1
0.0,1,0.0,35.0,0,9,195,3,2,3,0,0,0,0,0,0,0,1
0.0,1,2.0,21.0,0,9,195,3,3,3,0,0,0,0,0,0,0,1
1.0,0,2.0,21.0,0,13,1200,3,1,1,0,0,0,1,2,0,2,0
1.0,0,2.0,43.0,0,13,1201,3,1,1,0,3,0,2,1,3,2,1
1.0,0,1.0,34.0,0,13,1104,4,1,1,2,0,0,0,0,0,2,0
1.0,0,1.0,47.0,0,14,928,3,1,1,1,1,0,3,0,1,2,0
2.0,0,0.0,27.0,0,13,1105,4,1,1,3,0,3,1,0,0,2,1
0.0,0,0.0,46.0,0,10,218,4,1,1,0,3,3,3,3,3,3,0
1.0,0,1.0,46.0,0,14,941,4,1,1,2,1,3,2,1,1,2,1
0.0,0,2.0,40.0,0,9,196,3,1,1,0,3,0,3,2,3,2,0
0.0,1,2.0,59.0,0,12,375,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,45.0,0,11,182,3,1,1,0,3,2,3,3,3,3,0
1.0,0,1.0,19.0,0,13,1106,4,1,1,0,1,3,0,0,1,3,1
2.0,0,0.0,32.0,0,13,1107,4,1,1,3,0,1,2,1,0,2,0
1.0,1,2.0,39.0,0,13,1108,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,40.0,0,13,1203,3,1,1,2,0,3,0,1,0,2,0
2.0,0,0.0,44.0,0,11,175,4,1,1,3,2,1,0,0,2,2,1
1.0,1,0.0,26.0,0,14,933,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,22.0,0,13,1109,4,1,1,2,0,1,2,2,0,2,0
1.0,0,0.0,2.0,0,14,934,3,1,3,0,0,0,0,0,0,0,0
1.0,0,0.0,18.0,0,13,1204,3,2,3,0,1,1,2,2,1,2,0
1.0,0,0.0,53.0,0,13,1204,3,3,3,3,0,1,1,0,0,2,0
1.0,0,0.0,22.0,0,13,1205,3,1,2,2,2,2,2,1,2,2,0
1.0,0,0.0,46.0,0,13,1205,3,2,2,0,1,3,0,0,1,3,1
1.0,1,0.0,28.0,0,14,935,3,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,12,366,3,2,2,0,3,2,1,0,3,2,1
0.0,0,2.0,36.0,0,8,54,3,1,2,1,3,2,0,3,3,2,0
0.0,0,2.0,46.0,0,8,54,3,2,2,1,3,0,3,0,3,2,1
1.0,1,0.0,0.0,0,14,943,4,1,6,0,0,0,0,0,0,0,1
1.0,0,0.0,3.0,0,14,943,4,2,6,0,0,0,0,0,0,0,1
1.0,1,0.0,12.0,0,14,943,4,3,6,0,0,0,0,0,0,0,1
1.0,1,0.0,2.0,0,14,943,4,4,6,0,0,0,0,0,0,0,1
1.0,1,0.0,41.0,0,14,943,4,5,6,0,0,0,0,0,0,0,1
1.0,1,2.0,11.0,0,14,943,4,6,6,0,0,0,0,0,0,0,1
1.0,1,0.0,41.0,0,14,936,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,17.0,0,11,176,4,1,7,2,0,3,0,0,0,2,0
2.0,1,2.0,21.0,0,11,176,4,2,7,0,0,0,0,0,0,0,1
2.0,1,2.0,21.0,0,11,176,4,3,7,0,0,0,0,0,0,0,1
2.0,0,0.0,27.0,0,11,176,4,4,7,2,3,2,1,0,3,2,1
2.0,1,0.0,54.0,0,11,176,4,5,7,0,0,0,0,0,0,0,1
2.0,0,0.0,15.0,0,11,176,4,6,7,3,0,3,1,1,0,2,0
2.0,1,1.0,39.0,0,11,176,4,7,7,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,14,937,3,1,1,1,0,1,0,2,0,1,1
2.0,1,0.0,28.0,0,13,1111,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,21.0,0,14,938,3,1,1,3,1,0,0,1,1,2,0
0.0,1,0.0,29.0,0,9,221,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,45.0,0,13,1112,4,1,1,2,2,2,0,0,2,2,1
0.0,0,2.0,44.0,0,10,183,3,1,1,0,2,2,2,3,2,2,0
1.0,1,0.0,12.0,0,14,939,3,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,18.0,0,14,944,4,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,20.0,0,14,940,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,43.0,0,9,198,3,1,1,0,3,0,2,0,3,2,1
1.0,1,2.0,46.0,0,12,367,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,53.0,0,14,945,4,1,1,0,1,0,3,1,1,2,1
1.0,0,0.0,21.0,0,14,941,3,1,1,2,0,0,0,0,0,2,0
1.0,0,0.0,23.0,0,13,1113,4,1,1,0,1,0,0,3,1,3,0
1.0,0,2.0,9.0,0,3,1110,0,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,19.0,0,13,1206,3,1,1,2,1,0,2,2,1,2,0
1.0,1,1.0,52.0,0,14,946,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,31.0,0,9,222,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,62.0,0,13,1114,4,1,1,3,1,0,0,1,1,2,0
0.0,1,0.0,27.0,0,10,219,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,23.0,0,14,946,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,28.0,0,10,220,4,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,27.0,0,10,220,4,2,2,0,0,0,0,0,0,0,1
1.0,1,0.0,58.0,0,14,947,4,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,24.0,0,12,369,3,1,1,0,1,3,0,0,1,3,1
2.0,0,0.0,27.0,1,12,376,4,1,1,2,0,3,1,0,0,2,0
1.0,0,0.0,33.0,0,13,1115,4,1,1,1,0,0,3,0,0,2,0
1.0,0,1.0,28.0,0,12,377,4,1,1,2,2,0,0,1,2,2,1
1.0,0,0.0,39.0,0,13,1208,3,1,1,0,0,0,0,3,0,3,0
1.0,0,0.0,27.0,0,12,370,3,1,1,0,0,0,3,2,0,2,0
1.0,0,0.0,36.0,0,13,1117,4,1,1,0,1,2,0,3,1,2,1
1.0,0,0.0,64.0,0,13,1209,3,1,2,0,2,3,0,0,2,3,1
1.0,0,1.0,41.0,0,14,949,3,2,2,0,0,3,0,1,0,2,1
0.0,1,2.0,29.0,0,9,199,3,1,2,0,0,0,0,0,0,0,1
0.0,1,0.0,27.0,0,9,199,3,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,29.0,0,12,378,4,1,1,0,1,2,2,3,1,2,0
1.0,0,2.0,22.0,0,14,948,4,1,1,2,0,0,2,1,0,2,1
1.0,0,1.0,23.0,0,12,371,3,1,1,0,2,3,3,1,2,2,1
2.0,0,0.0,40.0,0,13,1118,4,1,3,1,0,1,3,2,0,2,0
2.0,1,0.0,2.0,0,13,1118,4,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,0.0,0,13,1118,4,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,27.0,0,14,949,4,1,1,0,3,0,1,1,3,1,1
1.0,0,2.0,0.0,0,14,950,3,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,17.0,0,13,1210,3,2,2,0,2,1,2,0,2,2,0
1.0,0,0.0,45.0,0,13,1212,3,1,1,1,0,0,3,1,0,2,0
1.0,0,0.0,62.0,0,12,379,4,1,1,2,1,2,2,0,1,2,0
1.0,1,2.0,14.0,0,14,952,4,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,24.0,0,13,1120,4,1,1,0,3,3,0,0,3,3,1
1.0,1,1.0,51.0,0,14,953,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,49.0,0,12,381,4,1,1,1,0,0,3,0,0,2,0
2.0,0,0.0,52.0,0,11,184,3,1,3,3,2,2,0,0,2,2,1
2.0,1,2.0,35.0,0,13,1213,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,22.0,0,13,1213,3,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,17.0,0,13,1121,4,1,1,0,0,3,0,1,0,2,0
0.0,1,2.0,47.0,0,9,224,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,25.0,0,13,1122,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,11.0,0,14,953,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,17.0,0,13,1214,3,1,1,1,1,2,0,3,1,2,0
1.0,0,0.0,41.0,0,13,1123,4,1,8,1,2,0,0,2,2,2,1
1.0,0,0.0,55.0,0,13,1123,4,2,8,0,0,0,2,3,0,2,1
1.0,0,0.0,29.0,0,13,1123,4,3,8,0,3,1,1,1,3,1,1
1.0,0,0.0,19.0,0,14,954,4,4,8,0,0,0,3,0,0,3,0
1.0,1,2.0,23.0,0,14,954,4,5,8,0,0,0,0,0,0,0,1
1.0,0,0.0,32.0,0,14,954,4,6,8,3,3,0,2,0,3,2,0
1.0,0,0.0,27.0,0,14,954,4,7,8,0,0,0,0,3,0,3,0
1.0,0,0.0,25.0,0,14,954,4,8,8,0,0,3,0,0,0,3,1
2.0,0,0.0,24.0,0,13,1216,3,1,2,1,1,1,3,1,1,2,0
2.0,1,0.0,30.0,0,12,373,3,2,2,0,0,0,0,0,0,0,0
1.0,0,1.0,50.0,0,12,374,3,1,2,3,1,0,2,0,1,2,1
1.0,0,1.0,51.0,0,13,1217,3,2,2,2,2,1,0,1,2,1,0
2.0,0,2.0,27.0,0,13,1218,3,1,2,3,0,0,0,0,0,3,0
2.0,0,0.0,35.0,0,13,1218,3,2,2,3,0,0,0,3,0,3,0
1.0,0,0.0,48.0,0,14,954,3,1,1,0,0,3,3,3,0,3,0
1.0,1,0.0,27.0,0,14,955,4,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,19.0,0,14,955,3,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,18.0,0,14,957,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,25.0,0,10,221,4,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,41.0,0,14,958,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,62.0,0,13,1220,3,1,3,0,1,0,0,0,1,0,1
2.0,1,0.0,30.0,0,13,1220,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,6.0,0,13,1220,3,3,3,0,0,0,0,0,0,0,1
1.0,0,2.0,15.0,0,13,1221,3,1,1,0,1,0,0,3,1,3,0
2.0,0,1.0,34.0,0,11,177,4,1,1,2,0,3,1,0,0,2,0
1.0,0,0.0,34.0,0,12,376,3,1,1,2,0,1,2,1,0,2,0
1.0,0,0.0,23.0,0,14,959,4,1,1,1,2,1,1,0,2,1,1
1.0,0,1.0,51.0,0,14,957,3,1,1,0,0,2,2,2,0,2,0
1.0,1,1.0,63.0,0,14,960,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,42.0,0,13,1126,4,1,1,1,2,2,0,0,2,2,1
1.0,0,2.0,19.0,0,13,1127,4,1,3,0,2,0,0,0,2,0,1
1.0,1,0.0,5.0,0,14,961,4,2,3,0,0,0,0,0,0,0,1
1.0,1,2.0,2.0,0,14,961,4,3,3,0,0,0,0,0,0,0,1
1.0,1,0.0,15.0,0,14,963,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,36.0,0,11,185,3,1,1,0,1,0,1,3,1,2,0
1.0,0,0.0,32.0,0,12,382,4,1,1,0,0,1,0,3,0,2,0
1.0,0,1.0,19.0,0,12,383,4,1,1,1,1,2,2,0,1,2,1
0.0,0,2.0,26.0,0,8,55,3,1,1,0,3,1,1,0,3,1,1
1.0,0,0.0,33.0,0,13,1223,3,1,1,1,1,3,2,0,1,2,0
1.0,1,0.0,38.0,0,14,959,3,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,22.0,0,13,1224,3,2,2,0,0,3,2,0,0,2,0
1.0,0,0.0,32.0,0,14,960,3,1,1,0,0,0,0,0,0,0,0
2.0,1,2.0,30.0,0,13,1129,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,51.0,0,13,1225,3,1,1,2,1,1,2,2,1,2,0
0.0,0,0.0,29.0,0,9,226,4,1,3,0,3,0,0,3,3,3,0
0.0,0,0.0,16.0,0,9,226,4,2,3,0,3,0,2,2,3,2,1
0.0,0,0.0,32.0,0,9,226,4,3,3,0,0,0,2,3,0,2,0
0.0,0,2.0,24.0,0,9,201,3,1,7,0,3,0,3,3,3,3,0
0.0,0,1.0,23.0,0,9,201,3,2,7,0,2,0,3,1,2,2,0
0.0,1,2.0,46.0,0,9,201,3,3,7,0,0,0,0,0,0,0,1
0.0,0,2.0,49.0,0,9,201,3,4,7,0,3,0,3,2,3,2,0
0.0,1,0.0,17.0,0,9,201,3,5,7,0,0,0,0,0,0,0,1
0.0,0,2.0,35.0,0,9,201,3,6,7,1,3,2,3,2,3,2,0
0.0,0,2.0,43.0,0,9,201,3,7,7,0,3,0,2,3,3,2,0
1.0,0,0.0,20.0,0,12,377,3,1,1,2,1,3,1,1,1,2,1
0.0,1,2.0,24.0,0,9,227,4,1,3,0,0,0,0,0,0,0,1
0.0,0,0.0,28.0,0,9,227,4,2,3,0,3,0,3,2,3,2,0
0.0,1,2.0,19.0,0,9,227,4,3,3,0,0,0,0,0,0,0,1
0.0,0,2.0,39.0,0,8,56,3,1,1,0,0,0,3,2,0,2,0
2.0,0,0.0,34.0,0,13,1131,4,1,1,3,2,2,1,0,2,2,0
1.0,0,0.0,29.0,0,14,962,3,1,1,2,3,1,0,1,3,1,1
1.0,0,2.0,14.0,0,12,384,4,1,2,0,0,2,0,1,0,2,1
1.0,1,0.0,29.0,0,14,967,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,30.0,0,12,385,4,1,1,2,0,3,0,2,0,2,0
1.0,0,0.0,29.0,0,12,386,4,1,1,1,3,0,0,1,3,1,1
1.0,1,1.0,32.0,0,14,969,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,7.0,0,14,970,4,1,3,0,0,0,0,0,0,0,1
1.0,1,2.0,34.0,0,14,970,4,2,3,0,0,0,0,0,0,0,1
1.0,0,1.0,47.0,0,14,970,4,3,3,2,1,1,2,0,1,2,1
2.0,0,0.0,19.0,0,12,387,4,1,1,2,1,3,0,0,1,2,0
0.0,1,0.0,52.0,0,12,388,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,19.0,0,11,180,4,1,2,3,2,0,0,0,2,3,0
2.0,1,0.0,18.0,0,13,1132,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,32.0,0,12,378,3,1,1,1,1,0,2,0,1,2,0
1.0,0,2.0,21.0,0,13,1133,4,1,1,2,0,2,0,1,0,2,0
2.0,0,2.0,22.0,0,13,1134,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,13.0,0,12,390,4,1,1,2,0,3,0,1,0,2,0
2.0,0,0.0,25.0,0,12,391,4,1,1,3,0,1,0,0,0,2,0
2.0,0,0.0,33.0,0,12,392,4,1,2,3,0,2,1,0,0,2,0
2.0,0,0.0,27.0,0,13,1135,4,2,2,3,0,2,0,3,0,3,0
1.0,0,0.0,21.0,0,12,379,3,1,1,1,0,0,3,0,0,2,0
0.0,1,2.0,17.0,0,9,203,3,1,3,0,0,0,0,0,0,0,1
0.0,1,2.0,15.0,0,9,203,3,2,3,0,0,0,0,0,0,0,1
0.0,0,2.0,58.0,1,9,203,3,3,3,1,3,0,3,2,3,2,0
0.0,0,0.0,29.0,0,11,181,4,1,2,1,3,2,2,3,3,2,0
0.0,1,0.0,34.0,0,11,181,4,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,28.0,0,10,222,4,1,3,0,3,3,1,2,3,2,1
0.0,0,0.0,29.0,0,10,222,4,2,3,3,3,1,1,2,3,2,1
0.0,1,2.0,25.0,0,10,222,4,3,3,0,0,0,0,0,0,0,1
2.0,0,2.0,23.0,0,13,1228,3,1,1,2,3,2,1,2,3,2,0
1.0,0,0.0,22.0,0,14,964,3,1,1,0,1,3,0,2,1,2,1
1.0,1,2.0,38.0,0,14,965,3,1,3,1,0,0,0,0,0,1,1
1.0,0,0.0,38.0,0,14,965,3,2,3,0,2,0,0,0,2,0,1
1.0,0,0.0,0.0,0,14,965,3,3,3,0,0,0,0,0,0,0,0
1.0,0,0.0,29.0,0,13,1229,3,1,1,1,0,0,1,3,0,2,0
1.0,1,0.0,0.0,0,14,972,4,1,3,0,0,0,0,0,0,0,1
1.0,0,2.0,37.0,0,13,1137,4,2,3,0,2,0,1,1,2,1,0
1.0,0,0.0,2.0,0,14,972,4,3,3,0,0,0,0,0,0,0,1
0.0,1,2.0,40.0,0,9,229,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,47.0,0,13,1230,3,1,1,2,0,3,0,2,0,2,0
1.0,0,0.0,34.0,0,13,1138,4,1,1,0,1,3,2,3,1,3,1
2.0,0,0.0,43.0,0,13,1139,4,1,1,3,1,2,2,0,1,2,0
2.0,1,2.0,21.0,0,11,186,3,1,1,0,0,0,0,0,0,0,1
